Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	mitochondrion distribution (GO:0048311)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	MSTO1
GO_Biological_Process_2018	positive regulation of mesenchymal cell proliferation (GO:0002053)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	MYC
GO_Biological_Process_2018	regulation of ceramide biosynthetic process (GO:2000303)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	TNFRSF1A
GO_Biological_Process_2018	negative regulation of cellular senescence (GO:2000773)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	MAP3K3
GO_Biological_Process_2018	negative regulation of cell division (GO:0051782)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	MYC
GO_Biological_Process_2018	negative regulation of protein localization to cell surface (GO:2000009)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	NEDD4L
GO_Biological_Process_2018	cellular response to interleukin-2 (GO:0071352)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	IL2RB
GO_Biological_Process_2018	cardiac muscle cell membrane repolarization (GO:0099622)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	ATP1B1
GO_Biological_Process_2018	membrane repolarization during action potential (GO:0086011)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	ATP1B1
GO_Biological_Process_2018	relaxation of muscle (GO:0090075)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	ATP1B1
GO_Biological_Process_2018	regulation of RNA polymerase II transcriptional preinitiation complex assembly (GO:0045898)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	ATF7IP
GO_Biological_Process_2018	positive regulation of DNA metabolic process (GO:0051054)	2/82	4.465352e-02	1.503006e-01	0	0	6.199375e+00	1.927275e+01	MYC;UBE2N
GO_Biological_Process_2018	ephrin receptor signaling pathway (GO:0048013)	2/82	4.465352e-02	1.503006e-01	0	0	6.199375e+00	1.927275e+01	PAK1;FYN
GO_Biological_Process_2018	positive regulation of protein ubiquitination (GO:0031398)	2/83	4.563704e-02	1.531280e-01	0	0	6.122531e+00	1.890047e+01	FBXW7;UBE2N
GO_Biological_Process_2018	protein modification process (GO:0036211)	2/84	4.662855e-02	1.532603e-01	0	0	6.047561e+00	1.853905e+01	UBE2N;ABL2
GO_Biological_Process_2018	regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	2/85	4.762798e-02	1.532603e-01	0	0	5.974398e+00	1.818807e+01	NRP1;FYN
GO_Biological_Process_2018	regulation of mesenchymal cell proliferation (GO:0010464)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	MYC
GO_Biological_Process_2018	regulation of skeletal muscle tissue development (GO:0048641)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	MEGF10
GO_Biological_Process_2018	regulation of protein glycosylation (GO:0060049)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	IFNG
GO_Biological_Process_2018	regulation of protein import into nucleus, translocation (GO:0033158)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	IFNG
GO_Biological_Process_2018	negative regulation of epithelial cell differentiation (GO:0030857)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	IFNG
GO_Biological_Process_2018	regulation of rRNA processing (GO:2000232)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	USP36
GO_Biological_Process_2018	positive regulation of keratinocyte differentiation (GO:0045618)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	PRKCH
GO_Biological_Process_2018	skeletal muscle cell differentiation (GO:0035914)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	MEGF10
GO_Biological_Process_2018	transcription from mitochondrial promoter (GO:0006390)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	FOXO3
GO_Biological_Process_2018	protein import into peroxisome matrix (GO:0016558)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	PEX14
GO_Biological_Process_2018	positive regulation of potassium ion transmembrane transporter activity (GO:1901018)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	ATP1B1
GO_Biological_Process_2018	regulation of catabolic process (GO:0009894)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	NEDD4L
GO_Biological_Process_2018	microtubule anchoring (GO:0034453)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	PEX14
GO_Biological_Process_2018	regulation of establishment of endothelial barrier (GO:1903140)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	TNFRSF1A
GO_Biological_Process_2018	eye photoreceptor cell differentiation (GO:0001754)	1/12	4.811827e-02	1.532603e-01	0	0	2.234231e+01	6.778866e+01	DSCAM
GO_Biological_Process_2018	regulation of peptidyl-serine phosphorylation (GO:0033135)	2/86	4.863524e-02	1.537642e-01	0	0	5.902976e+00	1.784710e+01	PAK1;RAF1
GO_Biological_Process_2018	calcium ion homeostasis (GO:0055074)	2/87	4.965026e-02	1.537642e-01	0	0	5.833235e+00	1.751576e+01	CCL1;ATP1B1
GO_Biological_Process_2018	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060)	2/87	4.965026e-02	1.537642e-01	0	0	5.833235e+00	1.751576e+01	PSMA6;FBXW7
GO_Biological_Process_2018	T cell activation (GO:0042110)	2/88	5.067296e-02	1.537642e-01	0	0	5.765116e+00	1.719367e+01	DPP4;FYN
GO_Biological_Process_2018	regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	2/88	5.067296e-02	1.537642e-01	0	0	5.765116e+00	1.719367e+01	CSNK1A1;FHIT
GO_Biological_Process_2018	regulation of MAPK cascade (GO:0043408)	3/203	5.091691e-02	1.537642e-01	0	0	3.743924e+00	1.114776e+01	PAK1;ERBB4;TNFRSF1A
GO_Biological_Process_2018	sodium ion export from cell (GO:0036376)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	ATP1B1
GO_Biological_Process_2018	negative regulation of hemostasis (GO:1900047)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	KNG1
GO_Biological_Process_2018	positive regulation of cardiac muscle cell proliferation (GO:0060045)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	ERBB4
GO_Biological_Process_2018	regulation of oxidoreductase activity (GO:0051341)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	ABL2
GO_Biological_Process_2018	mammary gland epithelium development (GO:0061180)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	ERBB4
GO_Biological_Process_2018	muscle cell development (GO:0055001)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	MEGF10
GO_Biological_Process_2018	nucleotide metabolic process (GO:0009117)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	FHIT
GO_Biological_Process_2018	semaphorin-plexin signaling pathway involved in neuron projection guidance (GO:1902285)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	NRP1
GO_Biological_Process_2018	regulation of DNA-templated transcription in response to stress (GO:0043620)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	RPS6KA1
GO_Biological_Process_2018	regulation of triglyceride biosynthetic process (GO:0010866)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	FBXW7
GO_Biological_Process_2018	sodium ion export (GO:0071436)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	ATP1B1
GO_Biological_Process_2018	regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	ATF7IP
GO_Biological_Process_2018	positive regulation of actin nucleation (GO:0051127)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	WASF1
GO_Biological_Process_2018	regulation of axon guidance (GO:1902667)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	NRP1
GO_Biological_Process_2018	interleukin-15-mediated signaling pathway (GO:0035723)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	IL2RB
GO_Biological_Process_2018	regulation of macrophage differentiation (GO:0045649)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	PRKCA
GO_Biological_Process_2018	cellular potassium ion homeostasis (GO:0030007)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	ATP1B1
GO_Biological_Process_2018	cellular response to interleukin-15 (GO:0071350)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	IL2RB
GO_Biological_Process_2018	endothelial cell differentiation (GO:0045446)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	LAMA5
GO_Biological_Process_2018	membrane repolarization (GO:0086009)	1/13	5.202332e-02	1.537642e-01	0	0	2.047942e+01	6.053847e+01	ATP1B1
GO_Biological_Process_2018	positive regulation of response to external stimulus (GO:0032103)	2/90	5.274107e-02	1.542452e-01	0	0	5.633523e+00	1.657586e+01	PRKCA;TNFRSF1A
GO_Biological_Process_2018	regulation of Ras protein signal transduction (GO:0046578)	2/90	5.274107e-02	1.542452e-01	0	0	5.633523e+00	1.657586e+01	ASAP2;RAF1
GO_Biological_Process_2018	regulation of cytokine-mediated signaling pathway (GO:0001959)	2/90	5.274107e-02	1.542452e-01	0	0	5.633523e+00	1.657586e+01	IFNG;TNFRSF1A
GO_Biological_Process_2018	positive regulation of signal transduction (GO:0009967)	3/206	5.276429e-02	1.542452e-01	0	0	3.688034e+00	1.084990e+01	NRXN1;TMEM108;PRKCA
GO_Biological_Process_2018	cell cycle G1/S phase transition (GO:0044843)	2/92	5.483896e-02	1.549576e-01	0	0	5.507778e+00	1.599103e+01	RANBP2;MYC
GO_Biological_Process_2018	neuron cell-cell adhesion (GO:0007158)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	NRXN1
GO_Biological_Process_2018	branching involved in blood vessel morphogenesis (GO:0001569)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	NRP1
GO_Biological_Process_2018	negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	MEOX2
GO_Biological_Process_2018	regulation of transferase activity (GO:0051338)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	SMG6
GO_Biological_Process_2018	positive regulation of osteoclast differentiation (GO:0045672)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	IFNG
GO_Biological_Process_2018	establishment of mitotic spindle orientation (GO:0000132)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	HTT
GO_Biological_Process_2018	regulation of phosphate metabolic process (GO:0019220)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	SMG6
GO_Biological_Process_2018	regulation of platelet aggregation (GO:0090330)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	PRKCA
GO_Biological_Process_2018	regulation of extracellular matrix disassembly (GO:0010715)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	DPP4
GO_Biological_Process_2018	regulation of histone modification (GO:0031056)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	UBE2N
GO_Biological_Process_2018	regulation of monocyte differentiation (GO:0045655)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	MYC
GO_Biological_Process_2018	cell communication by electrical coupling involved in cardiac conduction (GO:0086064)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	ATP1B1
GO_Biological_Process_2018	positive regulation of muscle hypertrophy (GO:0014742)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	PRKCA
GO_Biological_Process_2018	regulation of response to interferon-gamma (GO:0060330)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	IFNG
GO_Biological_Process_2018	negative regulation of T cell receptor signaling pathway (GO:0050860)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	UBASH3A
GO_Biological_Process_2018	cellular protein complex disassembly (GO:0043624)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	PEX14
GO_Biological_Process_2018	negative regulation of cation transmembrane transport (GO:1904063)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	NEDD4L
GO_Biological_Process_2018	cell migration involved in sprouting angiogenesis (GO:0002042)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	NRP1
GO_Biological_Process_2018	neuromuscular process controlling balance (GO:0050885)	1/14	5.591254e-02	1.549576e-01	0	0	1.890313e+01	5.451601e+01	NRXN1
GO_Biological_Process_2018	regulation of translation (GO:0006417)	3/213	5.719956e-02	1.553956e-01	0	0	3.563834e+00	1.019687e+01	RANBP2;RPS6KA1;FOXO3
GO_Biological_Process_2018	positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	3/215	5.849851e-02	1.553956e-01	0	0	3.529854e+00	1.002039e+01	PSMA6;PRKCH;UBE2N
GO_Biological_Process_2018	positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	7/848	5.899173e-02	1.553956e-01	0	0	2.117146e+00	5.992282e+00	MYC;RPS6KA1;REL;TCF4;MEOX2;FOXO3;TNFRSF1A
GO_Biological_Process_2018	epithelial cell differentiation (GO:0030855)	2/96	5.912163e-02	1.553956e-01	0	0	5.272340e+00	1.491101e+01	LAMA5;ERBB4
GO_Biological_Process_2018	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	5/512	5.921485e-02	1.553956e-01	0	0	2.486104e+00	7.027178e+00	ATF7IP;IFNG;CCDC85B;NR2F2;PEX14
GO_Biological_Process_2018	membrane repolarization during cardiac muscle cell action potential (GO:0086013)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	ATP1B1
GO_Biological_Process_2018	fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	CRAT
GO_Biological_Process_2018	vasculature development (GO:0001944)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	FBXW7
GO_Biological_Process_2018	selective autophagy (GO:0061912)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	LGALS8
GO_Biological_Process_2018	positive regulation of membrane protein ectodomain proteolysis (GO:0051044)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	IFNG
GO_Biological_Process_2018	autonomic nervous system development (GO:0048483)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	NRP1
GO_Biological_Process_2018	body fluid secretion (GO:0007589)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	ERBB4
GO_Biological_Process_2018	negative regulation of DNA-dependent DNA replication (GO:2000104)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	FBXW7
GO_Biological_Process_2018	substrate-dependent cell migration (GO:0006929)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	NRP1
GO_Biological_Process_2018	positive regulation of potassium ion transmembrane transport (GO:1901381)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	ATP1B1
GO_Biological_Process_2018	ventricular cardiac muscle cell action potential (GO:0086005)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	NEDD4L
GO_Biological_Process_2018	positive regulation of exosomal secretion (GO:1903543)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	IFNG
GO_Biological_Process_2018	negative regulation of coagulation (GO:0050819)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	KNG1
GO_Biological_Process_2018	negative regulation of cell aging (GO:0090344)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	MAP3K3
GO_Biological_Process_2018	protein targeting to peroxisome (GO:0006625)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	PEX14
GO_Biological_Process_2018	mitochondrion localization (GO:0051646)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	MSTO1
GO_Biological_Process_2018	regulation of cell junction assembly (GO:1901888)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	PRKCH
GO_Biological_Process_2018	cellular response to virus (GO:0098586)	1/15	5.978600e-02	1.553956e-01	0	0	1.755203e+01	4.944378e+01	LGALS8
GO_Biological_Process_2018	positive regulation of neuron projection development (GO:0010976)	2/97	6.020996e-02	1.553956e-01	0	0	5.216579e+00	1.465816e+01	NEDD4L;ABL2
GO_Biological_Process_2018	ion transmembrane transport (GO:0034220)	3/219	6.113822e-02	1.553956e-01	0	0	3.463783e+00	9.679952e+00	NEDD4L;ATP1B1;RAF1
GO_Biological_Process_2018	regulation of transcription, DNA-templated (GO:0006355)	11/1598	6.121606e-02	1.553956e-01	0	0	1.789549e+00	4.998829e+00	ATF7IP;ZNF395;IFNG;ERBB4;CCDC85B;MYC;RPS6KA1;TCF4;NR2F2;FOXO3;PEX14
GO_Biological_Process_2018	positive regulation of cell growth (GO:0030307)	2/98	6.130520e-02	1.553956e-01	0	0	5.161979e+00	1.441168e+01	RPS6KA1;NEDD4L
GO_Biological_Process_2018	response to molecule of bacterial origin (GO:0002237)	2/98	6.130520e-02	1.553956e-01	0	0	5.161979e+00	1.441168e+01	TNFRSF14;TNFRSF1A
GO_Biological_Process_2018	positive regulation of neuron differentiation (GO:0045666)	2/98	6.130520e-02	1.553956e-01	0	0	5.161979e+00	1.441168e+01	ABL2;TCF4
GO_Biological_Process_2018	regulation of gene expression (GO:0010468)	8/1037	6.198104e-02	1.553956e-01	0	0	1.984503e+00	5.518759e+00	USP36;ZNF395;IFNG;YTHDC1;HNRNPF;MYC;REL;ATP1B1
GO_Biological_Process_2018	negative regulation of cell proliferation (GO:0008285)	4/363	6.207519e-02	1.553956e-01	0	0	2.793943e+00	7.765511e+00	IFNG;ERBB4;MYC;RAF1
GO_Biological_Process_2018	mitotic cell cycle phase transition (GO:0044772)	3/221	6.247881e-02	1.553956e-01	0	0	3.431657e+00	9.515737e+00	RANBP2;NEDD1;MYC
GO_Biological_Process_2018	mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	2/100	6.351615e-02	1.553956e-01	0	0	5.056122e+00	1.393700e+01	RANBP2;SMG6
GO_Biological_Process_2018	protein localization to microtubule organizing center (GO:1905508)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	NEDD1
GO_Biological_Process_2018	postsynaptic membrane organization (GO:0001941)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	NRXN1
GO_Biological_Process_2018	positive regulation of cardiac muscle tissue growth (GO:0055023)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	ERBB4
GO_Biological_Process_2018	DNA alkylation (GO:0006305)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	ATF7IP
GO_Biological_Process_2018	protein transport along microtubule (GO:0098840)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	IFT57
GO_Biological_Process_2018	regulation of membrane depolarization (GO:0003254)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	NEDD4L
GO_Biological_Process_2018	positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	MAP3K3
GO_Biological_Process_2018	regulation of cell cycle phase transition (GO:1901987)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	FBXW7
GO_Biological_Process_2018	regulation of exosomal secretion (GO:1903541)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	IFNG
GO_Biological_Process_2018	sympathetic nervous system development (GO:0048485)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	NRP1
GO_Biological_Process_2018	artery development (GO:0060840)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	NRP1
GO_Biological_Process_2018	neuromuscular process (GO:0050905)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	NRXN1
GO_Biological_Process_2018	regulation of bicellular tight junction assembly (GO:2000810)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	PRKCH
GO_Biological_Process_2018	positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	PRKCH
GO_Biological_Process_2018	positive regulation of cardiac muscle hypertrophy (GO:0010613)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	PRKCA
GO_Biological_Process_2018	DNA methylation or demethylation (GO:0044728)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	ATF7IP
GO_Biological_Process_2018	regulation of membrane repolarization (GO:0060306)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	NEDD4L
GO_Biological_Process_2018	positive regulation of macrophage derived foam cell differentiation (GO:0010744)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	PRKCH
GO_Biological_Process_2018	positive regulation of cilium assembly (GO:0045724)	1/16	6.364376e-02	1.553956e-01	0	0	1.638107e+01	4.512090e+01	HTT
GO_Biological_Process_2018	cellular divalent inorganic cation homeostasis (GO:0072503)	2/101	6.463171e-02	1.563765e-01	0	0	5.004798e+00	1.370839e+01	CCL1;ATP1B1
GO_Biological_Process_2018	regulation of protein ubiquitination (GO:0031396)	2/101	6.463171e-02	1.563765e-01	0	0	5.004798e+00	1.370839e+01	FBXW7;UBE2N
GO_Biological_Process_2018	regulation of kinase activity (GO:0043549)	2/101	6.463171e-02	1.563765e-01	0	0	5.004798e+00	1.370839e+01	VAC14;ERBB4
GO_Biological_Process_2018	intrinsic apoptotic signaling pathway (GO:0097193)	2/101	6.463171e-02	1.563765e-01	0	0	5.004798e+00	1.370839e+01	FHIT;IKBKE
GO_Biological_Process_2018	protein import into nucleus (GO:0006606)	2/103	6.688263e-02	1.579111e-01	0	0	4.905198e+00	1.326766e+01	RANBP2;IFNG
GO_Biological_Process_2018	positive regulation of focal adhesion assembly (GO:0051894)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	NRP1
GO_Biological_Process_2018	regulation of protein localization to membrane (GO:1905475)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	FYN
GO_Biological_Process_2018	negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	UBASH3A
GO_Biological_Process_2018	regulation of telomere maintenance via telomere lengthening (GO:1904356)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	SMG6
GO_Biological_Process_2018	positive regulation of epidermal cell differentiation (GO:0045606)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	PRKCH
GO_Biological_Process_2018	negative regulation of telomere maintenance (GO:0032205)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	SMG6
GO_Biological_Process_2018	positive regulation of monocyte chemotaxis (GO:0090026)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	CCL1
GO_Biological_Process_2018	positive regulation of response to biotic stimulus (GO:0002833)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	PRKCA
GO_Biological_Process_2018	negative regulation of lipid biosynthetic process (GO:0051055)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	FBXW7
GO_Biological_Process_2018	positive regulation of dendrite extension (GO:1903861)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	NEDD4L
GO_Biological_Process_2018	negative regulation of cell development (GO:0010721)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	FBXW7
GO_Biological_Process_2018	positive chemotaxis (GO:0050918)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	NRP1
GO_Biological_Process_2018	regulation of B cell receptor signaling pathway (GO:0050855)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	PRKCH
GO_Biological_Process_2018	purine-containing compound metabolic process (GO:0072521)	1/17	6.748589e-02	1.579111e-01	0	0	1.535648e+01	4.139857e+01	FHIT
GO_Biological_Process_2018	mRNA transport (GO:0051028)	2/104	6.801785e-02	1.585216e-01	0	0	4.856863e+00	1.305517e+01	RANBP2;SMG6
GO_Biological_Process_2018	G1/S transition of mitotic cell cycle (GO:0000082)	2/105	6.915949e-02	1.585216e-01	0	0	4.809466e+00	1.284772e+01	RANBP2;MYC
GO_Biological_Process_2018	mRNA export from nucleus (GO:0006406)	2/105	6.915949e-02	1.585216e-01	0	0	4.809466e+00	1.284772e+01	RANBP2;SMG6
GO_Biological_Process_2018	transmembrane transport (GO:0055085)	4/378	6.982501e-02	1.585216e-01	0	0	2.679830e+00	7.133072e+00	PSMA6;NEDD4L;ATP1B1;RAF1
GO_Biological_Process_2018	regulation of cardiac muscle cell proliferation (GO:0060043)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	ERBB4
GO_Biological_Process_2018	positive regulation of synaptic transmission, glutamatergic (GO:0051968)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	NRXN1
GO_Biological_Process_2018	protein localization to centrosome (GO:0071539)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	NEDD1
GO_Biological_Process_2018	actin filament polymerization (GO:0030041)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	WASF1
GO_Biological_Process_2018	positive regulation of actin cytoskeleton reorganization (GO:2000251)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	NRP1
GO_Biological_Process_2018	negative regulation of osteoclast differentiation (GO:0045671)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	FBXW7
GO_Biological_Process_2018	regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033139)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	IFNG
GO_Biological_Process_2018	blood vessel endothelial cell migration (GO:0043534)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	NRP1
GO_Biological_Process_2018	negative regulation of fibroblast proliferation (GO:0048147)	1/18	7.131244e-02	1.585216e-01	0	0	1.445243e+01	3.816431e+01	MYC
